time,header_stamp_secs,header_stamp_nsecs,header_frame_id,name_0,name_1,name_2,name_3,name_4,name_5,name_6,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
2024/12/16 19:13:57.254029915,1734085979,546074734,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.95014295497466,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1389,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:57.354458689,1734085979,646198554,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.92152077255965,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1276,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:57.454186867,1734085979,746220059,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.90741510371398,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1302,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:57.554948979,1734085979,846693253,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.89344638310952,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1330,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:57.654445932,1734085979,946217117,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.89344638310952,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1330,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:57.754217537,1734085980,45969231,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.87906681778141,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1179,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:57.854253383,1734085980,146059218,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.86455030421208,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1250,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:57.957759115,1734085980,248433070,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.8504446353664,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1330,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.54284616,1734085980,346191011,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.82195940119262,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1179,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.154291213,1734085980,445840505,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.82195940119262,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1179,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.255027144,1734085980,546101130,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.80744288762328,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.354686827,1734085980,646179421,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.79320027053639,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1389,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.453580402,1734085980,745379872,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.7647150363626,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1330,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.553577530,1734085980,845453096,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.75033547103449,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.653398026,1734085980,945444050,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.73636675043003,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.753416033,1734085981,45406189,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.72212413334314,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1157,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.859585863,1734085981,146528656,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.72212413334314,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1157,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:58.953641745,1734085981,245585158,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.69322805444569,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1330,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:59.55230994,1734085981,346958574,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.67912238560002,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-1420,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:59.158034916,1734085981,446895444,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.66775568157875,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-977,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:59.255092681,1734085981,546389504,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.66159301072384,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-521,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:59.356016229,1734085981,646827273,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.6599496318292,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-32,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:59.455338332,1734085981,746123253,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.6599496318292,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,-32,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:59.554392816,1734085981,845900747,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.6599496318292,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:59.654168174,1734085981,945788389,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.6599496318292,0.0731303608115497,0.154614564337527,0.139687206044533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:13:59.754663831,1734085982,46478325,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.287317410079834,0.973154202110247,-0.109969437699765,1.6599496318292,0.0731303608115497,0.149273582929942,0.139687206044533,0,0,0,0,0,-947,0,0,0,0,0,0,0,0
2024/12/16 19:13:59.855383043,1734085982,146461741,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.28375675580811,0.971236926733165,-0.103669818603639,1.65488254690406,0.0672415864390841,0.135167914084269,0.135578758807929,-845,-584,1157,-1025,-1042,-1330,-772,0,0,0,0,0,0,0
2024/12/16 19:13:59.956319054,1734085982,246293431,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.28375675580811,0.971236926733165,-0.103669818603639,1.65488254690406,0.0672415864390841,0.135167914084269,0.135578758807929,-845,-584,1157,-1025,-1042,-1330,-772,0,0,0,0,0,0,0
2024/12/16 19:14:00.54980304,1734085982,346647011,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.257051848770185,0.946860139795982,-0.0740889985000906,1.62667120921271,0.046151557291184,0.106682679910482,0.108599955287563,-1302,-1225,1250,-1359,-906,-1302,-1225,0,0,0,0,0,0,0
2024/12/16 19:14:00.154624180,1734085982,446415224,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.242261438718411,0.932754470950309,-0.0597094331719769,1.61215469564338,0.0321828366867307,0.0923031145823679,0.0943573382006699,-1330,-1420,1250,-1330,-1330,-1276,-1276,0,0,0,0,0,0,0
2024/12/16 19:14:00.256145470,1734085982,547148479,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.228018821631517,0.918511853863415,-0.0457407125675236,1.59832292328014,0.017803271358617,0.0780604974954744,0.0802516693549965,-1330,-1330,1359,-1359,-1330,-1276,-1330,0,0,0,0,0,0,0
2024/12/16 19:14:00.355664792,1734085982,646207633,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.228018821631517,0.918511853863415,-0.0457407125675236,1.59832292328014,0.017803271358617,0.0780604974954744,0.0802516693549965,-1330,-1330,1359,-1359,-1330,-1276,-1330,0,0,0,0,0,0,0
2024/12/16 19:14:00.454277181,1734085982,745898073,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.214460945750724,0.904132288535301,-0.03149809548063,1.58435420267569,0.00643656733734613,0.0640917768910211,0.0658721040268828,-1250,-1225,1276,-1250,-1059,-1389,-1302,0,0,0,0,0,0,0
2024/12/16 19:14:00.554649871,1734085982,845865627,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.185427918612057,0.875784002602734,-0.00725825678466692,1.5551842272958,-0.000821689447320783,0.0356065427172339,0.0373868698530956,-1276,-1389,822,-1302,0,-1302,-1250,0,0,0,0,0,0,0
2024/12/16 19:14:00.654799611,1734085982,946582581,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.171459198007603,0.861815281998281,-0.00219117185952209,1.54135245493257,-0.00232812010074222,0.0239659422135228,0.0234181492486423,-1302,-1330,374,-1330,-136,-1025,-1276,0,0,0,0,0,0,0
2024/12/16 19:14:00.755867890,1734085983,47046286,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.15721658092071,0.847024871946507,-0.00164337889464157,1.5272467860869,-0.00246506834196235,0.0173924266349566,0.0112297557800507,-1250,-1202,0,-1276,0,-488,-1042,0,0,0,0,0,0,0
2024/12/16 19:14:00.854323340,1734085983,146068496,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.142837015592596,0.832645306618393,-0.00273896482440261,1.51286722075878,-0.00246506834196235,0.0139687206044533,0.00328675778928313,-1330,-1359,-98,-1302,0,-302,-679,0,0,0,0,0,0,0
2024/12/16 19:14:00.953529217,1734085983,245481349,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.128731346746923,0.81881353425516,-0.00260201658318248,1.49862460367189,-0.00246506834196235,0.0102711180915098,0.000547792964880522,-1359,-1330,0,-1276,0,-357,-170,0,0,0,0,0,0,0
2024/12/16 19:14:01.54196495,1734085983,345814923,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.114488729660029,0.804844813650707,-0.00260201658318248,1.48451893482621,-0.00246506834196235,0.00657351557856626,0.000547792964880522,-1330,-1225,0,-1330,0,-329,0,0,0,0,0,0,0,0
2024/12/16 19:14:01.153234587,1734085983,445347686,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.100520009055576,0.789917455357713,-0.00260201658318248,1.4701393694981,-0.00246506834196235,0.00479318844270457,0.000547792964880522,-1250,-1250,0,-1225,0,-145,0,0,0,0,0,0,0,0
2024/12/16 19:14:01.253257448,1734085983,545433674,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0860034954862419,0.775674838270819,-0.00260201658318248,1.45589675241121,-0.00246506834196235,0.00424539547782404,0.000547792964880522,-1330,-1420,0,-1302,0,-84,0,0,0,0,0,0,0,0
2024/12/16 19:14:01.357726940,1734085983,645364243,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0716239301581282,0.761843065907586,-0.00260201658318248,1.44179108356553,-0.00246506834196235,0.00356065427172339,0.000410844723660391,-1389,-1330,0,-1420,0,-81,0,0,0,0,0,0,0,0
2024/12/16 19:14:01.454994813,1734085983,745819588,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0716239301581282,0.761843065907586,-0.00260201658318248,1.44179108356553,-0.00246506834196235,0.00356065427172339,0.000410844723660391,-1389,-1330,0,-1420,0,-81,0,0,0,0,0,0,0,0
2024/12/16 19:14:01.554353582,1734085983,846061711,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.043001747743121,0.732946987010138,-0.00260201658318248,1.41289500466809,-0.00246506834196235,0.00342370603050326,0.000410844723660391,-1302,-1302,0,-1302,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:01.654506359,1734085983,946222294,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0287591306562274,0.718978266405685,-0.00260201658318248,1.39906323230485,-0.00246506834196235,0.00342370603050326,0.000410844723660391,-1225,-1420,0,-1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:01.754299225,1734085984,46175668,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0149273582929942,0.704872597560011,-0.00260201658318248,1.38495756345918,-0.00246506834196235,0.00342370603050326,0.000410844723660391,-1359,-1302,0,-1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:01.854516432,1734085984,146095537,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.00479318844270457,0.690082187508237,-0.00260201658318248,1.37057799813107,-0.00246506834196235,0.00342370603050326,0.000410844723660391,-801,-1225,0,-1202,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:01.955709947,1734085984,246161136,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.00479318844270457,0.690082187508237,-0.00260201658318248,1.37057799813107,-0.00246506834196235,0.00342370603050326,0.000410844723660391,-801,-1225,0,-1202,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.54110423,1734085984,345685188,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000410844723660391,0.662144746299331,-0.00260201658318248,1.34181886747484,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1389,0,-1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.154742232,1734085984,446408287,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.647628232729997,-0.00260201658318248,1.32798709511161,-0.00246506834196235,0.00342370603050326,0.000410844723660391,-42,-1250,0,-1276,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.254451259,1734085984,546152587,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.632974770919443,-0.00260201658318248,1.31347058154227,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1202,0,-1302,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.355270339,1734085984,646618000,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.61886910207377,-0.00260201658318248,1.29909101621416,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1330,0,-1330,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.455520747,1734085984,746687297,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.604900381469316,-0.00260201658318248,1.28525924385092,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1302,0,-1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.554565479,1734085984,846218795,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.590520816141203,-0.00260201658318248,1.27101662676403,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1179,0,-1202,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.654728924,1734085984,946424387,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.575730406089429,-0.00260201658318248,1.2565001131947,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1250,0,-1276,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.754632593,1734085985,45978394,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.575730406089429,-0.00260201658318248,1.2565001131947,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1250,0,-1276,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.854564705,1734085985,146232632,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.547929913121742,-0.00260201658318248,1.22828877550335,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1330,0,-1276,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:02.957404586,1734085985,248463528,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.533413399552408,-0.00260201658318248,1.21390921017524,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1136,0,-1250,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.55262661,1734085985,346919456,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.519033834224295,-0.00260201658318248,1.19966659308834,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1359,0,-1276,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.154075676,1734085985,445814783,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.505065113619841,-0.00260201658318248,1.18556092424267,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1389,0,-1276,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.254528489,1734085985,545800998,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.490959444774168,-0.00260201658318248,1.17118135891456,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1157,0,-1302,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.357205733,1734085985,646362672,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.476032086481174,-0.00260201658318248,1.15707569006888,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1225,0,-1250,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.455095954,1734085985,746219142,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.4619264176355,-0.00260201658318248,1.14269612474077,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1420,0,-1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.553972054,1734085985,845431418,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.448231593513487,-0.00260201658318248,1.1285904558951,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1359,0,-1330,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.653531673,1734085985,945399859,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.433715079944153,-0.00260201658318248,1.1143478388082,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1179,0,-1302,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.753897062,1734085986,45775196,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.419198566374819,-0.00260201658318248,1.09996827348009,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1302,0,-1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.853423133,1734085986,145346900,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.405092897529146,-0.00260201658318248,1.08572565639319,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1453,0,-1302,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:03.955114981,1734085986,246199046,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.405092897529146,-0.00260201658318248,1.08572565639319,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-1453,0,-1302,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:04.53834036,1734085986,345591870,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.381948644762944,-0.00260201658318248,1.06326614483309,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,-331,0,-226,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:04.154269034,1734085986,445660443,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.381674748280504,-0.00260201658318248,1.06490952372773,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,0,0,568,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:04.256049106,1734085986,547044436,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.38879605682395,-0.00260201658318248,1.07572843478413,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,1042,0,1096,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:04.355099763,1734085986,646412440,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.402764777428404,-0.00260201658318248,1.08997105187102,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,1136,0,1330,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:04.456016038,1734085986,746767132,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.417418239238958,-0.00260201658318248,1.10435061719913,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,1488,0,1359,0,0,0,0,0,0,0,0,0,0
2024/12/16 19:14:04.555672794,1734085986,846727915,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.000958637688540913,0.428237150295348,-0.00260201658318248,1.11325225287844,-0.00246506834196235,0.00342370603050326,0.000410844723660391,0,992,0,651,0,0,0,0,0,0,0,0,0,0
