time,transforms_0,transforms_1
2024/12/16 14:48:36.788548069,"{'header': {'stamp': {'secs': 1734091261, 'nsecs': 716249978}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091261, 'nsecs': 716269642}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:36.838367933,"{'header': {'stamp': {'secs': 1734091261, 'nsecs': 766286220}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091261, 'nsecs': 766306348}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:36.888520688,"{'header': {'stamp': {'secs': 1734091261, 'nsecs': 816257980}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091261, 'nsecs': 816276840}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:36.938304284,"{'header': {'stamp': {'secs': 1734091261, 'nsecs': 866258276}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091261, 'nsecs': 866275496}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:36.988348253,"{'header': {'stamp': {'secs': 1734091261, 'nsecs': 916287934}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091261, 'nsecs': 916306518}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.38413757,"{'header': {'stamp': {'secs': 1734091261, 'nsecs': 966295549}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091261, 'nsecs': 966318549}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.88332885,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 16276014}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 16291549}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.138396399,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 66242193}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 66265740}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.189264031,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 116249022}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 116267919}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.238271882,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 166252843}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 166269105}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.288189547,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 216247943}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 216265332}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.338400092,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 266264700}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 266280885}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.388551035,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 316297593}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 316312932}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.438751522,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 366255288}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 366271260}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.488552511,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 416263719}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 416281769}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.538367968,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 466256716}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 466275422}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.588399378,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 516274179}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 516293103}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.638523224,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 566277383}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 566303550}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.688385795,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 616299259}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 616315736}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.738615729,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 666244562}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 666260758}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.787990772,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 716248430}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 716265991}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.838429164,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 766277212}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 766294972}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.888256978,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 816262466}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 816278631}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.938441146,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 866253071}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 866270338}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:37.988435159,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 916327646}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 916345053}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.38389391,"{'header': {'stamp': {'secs': 1734091262, 'nsecs': 966217470}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091262, 'nsecs': 966228975}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.88312642,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 16228971}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 16243719}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.138411765,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 66317261}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 66333726}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.188359362,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 116303038}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 116318358}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.238410327,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 166256770}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 166278438}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.288135816,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 216272705}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 216295060}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.338247325,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 266250960}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 266269843}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.387837590,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 316262948}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 316278322}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.438280966,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 366249614}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 366267321}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.488354272,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 416255097}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 416273742}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.538336070,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 466265721}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 466283807}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.588305584,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 516242034}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 516260592}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
2024/12/16 14:48:38.639308700,"{'header': {'stamp': {'secs': 1734091263, 'nsecs': 566258823}, 'frame_id': 'leg3link8'}, 'child_frame_id': 'leg3gripper2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.06}, 'rotation': {'x': 1.0, 'y': 6.123233995736766e-17, 'z': 6.123233995736766e-17, 'w': -3.749399456654644e-33}}}","{'header': {'stamp': {'secs': 1734091263, 'nsecs': 566278915}, 'frame_id': 'leg3gripper2'}, 'child_frame_id': 'leg3gripper2_straight', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'rotation': {'x': 0.0, 'y': 0.7071067811865475, 'z': 0.0, 'w': 0.7071067811865476}}}"
