time,transforms_0,transforms_1,transforms_2,transforms_3,transforms_4,transforms_5,transforms_6
2024/12/16 14:49:50.476079300,"{'header': {'stamp': {'secs': 1734091335, 'nsecs': 400053267}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 400053267}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 400053267}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 400053267}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 400053267}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 400053267}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 400053267}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:50.577245382,"{'header': {'stamp': {'secs': 1734091335, 'nsecs': 500269656}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 500269656}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 500269656}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 500269656}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 500269656}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 500269656}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 500269656}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:50.676795431,"{'header': {'stamp': {'secs': 1734091335, 'nsecs': 600281665}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 600281665}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 600281665}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 600281665}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 600281665}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 600281665}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 600281665}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:50.776439131,"{'header': {'stamp': {'secs': 1734091335, 'nsecs': 700304254}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 700304254}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 700304254}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 700304254}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 700304254}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 700304254}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 700304254}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:50.876385930,"{'header': {'stamp': {'secs': 1734091335, 'nsecs': 800027834}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 800027834}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 800027834}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 800027834}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 800027834}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 800027834}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 800027834}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:50.976878389,"{'header': {'stamp': {'secs': 1734091335, 'nsecs': 900385588}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 900385588}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 900385588}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 900385588}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 900385588}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 900385588}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091335, 'nsecs': 900385588}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:51.76116897,"{'header': {'stamp': {'secs': 1734091336, 'nsecs': 262342}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 262342}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 262342}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 262342}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 262342}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 262342}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 262342}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:51.176527903,"{'header': {'stamp': {'secs': 1734091336, 'nsecs': 99795373}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 99795373}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 99795373}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 99795373}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 99795373}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 99795373}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 99795373}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:51.276064017,"{'header': {'stamp': {'secs': 1734091336, 'nsecs': 199884249}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 199884249}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 199884249}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 199884249}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 199884249}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 199884249}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 199884249}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:51.376211405,"{'header': {'stamp': {'secs': 1734091336, 'nsecs': 300082035}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 300082035}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 300082035}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 300082035}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 300082035}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 300082035}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 300082035}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:51.475558651,"{'header': {'stamp': {'secs': 1734091336, 'nsecs': 400189423}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 400189423}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 400189423}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 400189423}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 400189423}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 400189423}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 400189423}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
2024/12/16 14:49:51.576421878,"{'header': {'stamp': {'secs': 1734091336, 'nsecs': 499865426}, 'frame_id': 'leg3gripper1'}, 'child_frame_id': 'leg3link2', 'transform': {'translation': {'x': 0.0, 'y': 0.0, 'z': 0.05}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.1383518261822166, 'w': 0.9903831441376845}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 499865426}, 'frame_id': 'leg3link2'}, 'child_frame_id': 'leg3link3', 'transform': {'translation': {'x': 0.00016471, 'y': -0.090096, 'z': 0.16854}, 'rotation': {'x': 0.0, 'y': 0.5175965612606097, 'z': 0.0, 'w': 0.855624800815867}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 499865426}, 'frame_id': 'leg3link3'}, 'child_frame_id': 'leg3link4', 'transform': {'translation': {'x': 0.0, 'y': -0.058547, 'z': 0.071444}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.6547526991453195, 'w': 0.7558431735233961}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 499865426}, 'frame_id': 'leg3link4'}, 'child_frame_id': 'leg3link5', 'transform': {'translation': {'x': 0.023568, 'y': 0.0, 'z': 0.42835}, 'rotation': {'x': 0.5495386410224644, 'y': 0.0, 'z': 0.0, 'w': 0.8354683010283412}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 499865426}, 'frame_id': 'leg3link5'}, 'child_frame_id': 'leg3link6', 'transform': {'translation': {'x': 0.12633, 'y': 0.0, 'z': 0.42742}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.7643578617553041, 'w': 0.6447922604784114}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 499865426}, 'frame_id': 'leg3link6'}, 'child_frame_id': 'leg3link7', 'transform': {'translation': {'x': 0.0, 'y': 0.12032, 'z': 0.072384}, 'rotation': {'x': 0.0, 'y': -0.4500927802001528, 'z': 0.0, 'w': 0.8929817966855186}}}","{'header': {'stamp': {'secs': 1734091336, 'nsecs': 499865426}, 'frame_id': 'leg3link7'}, 'child_frame_id': 'leg3link8', 'transform': {'translation': {'x': 0.0, 'y': 0.029477, 'z': 0.15419}, 'rotation': {'x': 0.0, 'y': 0.0, 'z': 0.03587274091360918, 'w': 0.9993563660973722}}}"
