time,header_stamp_secs,header_stamp_nsecs,header_frame_id,axes_0,axes_1,axes_2,axes_3,axes_4,axes_5,axes_6,axes_7,buttons_0,buttons_1,buttons_2,buttons_3,buttons_4,buttons_5,buttons_6,buttons_7,buttons_8,buttons_9,buttons_10,buttons_11,buttons_12
2024/12/16 14:49:37.381390734,1734328177,381375555,joy,-0.17439399659633636,0.6450215578079224,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.383486846,1734328177,383471205,joy,-0.18265005946159363,0.6450215578079224,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.383497605,1734328177,383474417,joy,-0.17439399659633636,0.6450215578079224,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.385594227,1734328177,385580640,joy,-0.17439399659633636,0.6367654800415039,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.389804871,1734328177,389792215,joy,-0.17439399659633636,0.6285094022750854,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.392964295,1734328177,392951422,joy,-0.17439399659633636,0.6202533841133118,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.399281423,1734328177,399266555,joy,-0.17439399659633636,0.6119973063468933,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.405588567,1734328177,405575425,joy,-0.17439399659633636,0.6037412285804749,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.408748793,1734328177,408734838,joy,-0.17439399659633636,0.5954851508140564,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.410854907,1734328177,410842344,joy,-0.17439399659633636,0.5872291326522827,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.423431986,1734328177,423419097,joy,-0.17439399659633636,0.5789730548858643,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.425547802,1734328177,425526408,joy,-0.17439399659633636,0.5707169771194458,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.429754387,1734328177,429737329,joy,-0.17439399659633636,0.5624609589576721,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.431858013,1734328177,431844879,joy,-0.17439399659633636,0.5542048811912537,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.433964696,1734328177,433952267,joy,-0.1661379486322403,0.5542048811912537,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.436075660,1734328177,436060796,joy,-0.1661379486322403,0.5459488034248352,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.439236887,1734328177,439222938,joy,-0.1661379486322403,0.5376927852630615,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.441345416,1734328177,441332092,joy,-0.1661379486322403,0.5294367074966431,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.441356226,1734328177,441336224,joy,-0.1661379486322403,0.5211806297302246,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.445536177,1734328177,445522913,joy,-0.1661379486322403,0.5129245519638062,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.445547139,1734328177,445527081,joy,-0.1661379486322403,0.5046685338020325,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.445557173,1734328177,445529081,joy,-0.1661379486322403,0.496412456035614,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.446598022,1734328177,446583022,joy,-0.1661379486322403,0.48815640807151794,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.449756048,1734328177,449743535,joy,-0.1661379486322403,0.4799003303050995,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.449766685,1734328177,449746669,joy,-0.1661379486322403,0.4716442823410034,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.451866121,1734328177,451853097,joy,-0.1661379486322403,0.4551321566104889,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.459301389,1734328177,459230271,joy,-0.1661379486322403,0.4468761086463928,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.459312966,1734328177,459244005,joy,-0.1661379486322403,0.4221079349517822,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.462465187,1734328177,462403578,joy,-0.1661379486322403,0.3890836834907532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.465604317,1734328177,465522601,joy,-0.1661379486322403,0.37257155776023865,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.469797373,1734328177,469734916,joy,-0.1661379486322403,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.476121292,1734328177,476049440,joy,-0.15788188576698303,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.476132950,1734328177,476052521,joy,-0.15788188576698303,0.28175491094589233,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.478218075,1734328177,478159307,joy,-0.15788188576698303,0.2652427852153778,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.478229602,1734328177,478162939,joy,-0.12485764175653458,0.2652427852153778,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.478239411,1734328177,478164564,joy,-0.12485764175653458,0.1991943120956421,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.480332743,1734328177,480271007,joy,-0.12485764175653458,0.18268218636512756,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.480344960,1734328177,480274049,joy,-0.11660158634185791,0.18268218636512756,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.480359188,1734328177,480275989,joy,-0.11660158634185791,0.1744261234998703,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.484531510,1734328177,484471224,joy,-0.11660158634185791,0.15791401267051697,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.484543302,1734328177,484475345,joy,-0.10834552347660065,0.15791401267051697,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.484553251,1734328177,484477039,joy,-0.10834552347660065,0.1496579498052597,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.485545740,1734328177,485531541,joy,-0.10008946806192398,0.1496579498052597,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.485557358,1734328177,485535708,joy,-0.10008946806192398,0.12488976866006851,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.485567549,1734328177,485537996,joy,-0.08357734233140945,0.12488976866006851,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.485577505,1734328177,485539180,joy,-0.08357734233140945,0.11663371324539185,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.488715251,1734328177,488698755,joy,-0.08357734233140945,0.10012158751487732,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.491874122,1734328177,491860718,joy,-0.07532128691673279,0.10012158751487732,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.491884801,1734328177,491864225,joy,-0.07532128691673279,0.09186553210020065,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.493985592,1734328177,493970979,joy,-0.05880916491150856,0.09186553210020065,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.493998025,1734328177,493974430,joy,-0.05880916491150856,0.07535341382026672,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.494007943,1734328177,493975873,joy,-0.04229704663157463,0.07535341382026672,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.494018609,1734328177,493977442,joy,-0.04229704663157463,0.05058523267507553,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.497156306,1734328177,497139067,joy,-0.04229704663157463,0.042329173535108566,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.497167421,1734328177,497144852,joy,-0.0257849283516407,0.042329173535108566,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.497177610,1734328177,497146785,joy,-0.0257849283516407,0.0340731106698513,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.501370908,1734328177,501357222,joy,-0.017528867349028587,0.0340731106698513,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.501382457,1734328177,501361054,joy,-0.017528867349028587,0.02581705152988434,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.501392198,1734328177,501362785,joy,-0.017528867349028587,0.017560992389917374,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.501401927,1734328177,501364369,joy,-0.0,0.017560992389917374,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.501411759,1734328177,501365936,joy,-0.0,0.009304932318627834,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.505589851,1734328177,505574610,joy,-0.0,0.001048872945830226,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:37.508749691,1734328177,508735722,joy,-0.0,-0.0,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.394146142,1734328178,394042743,joy,-0.0,0.001048872945830226,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.410957256,1734328178,410886726,joy,-0.0,0.009304932318627834,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.417266832,1734328178,417201229,joy,-0.0,0.017560992389917374,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.425639048,1734328178,425576782,joy,-0.0,0.02581705152988434,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.428801182,1734328178,428737763,joy,-0.0,0.0340731106698513,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.428812566,1734328178,428744017,joy,-0.0,0.042329173535108566,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.430936867,1734328178,430850666,joy,-0.0,0.05058523267507553,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.439332866,1734328178,439271205,joy,-0.0,0.058841291815042496,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.439344076,1734328178,439276362,joy,-0.0,0.06709735095500946,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.442481478,1734328178,442419270,joy,-0.0,0.07535341382026672,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.445648226,1734328178,445580917,joy,-0.0,0.09186553210020065,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.448806534,1734328178,448739788,joy,-0.0,0.11663371324539185,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.450915113,1734328178,450847522,joy,-0.0,0.12488976866006851,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.454078051,1734328178,454007434,joy,-0.0,0.14140188694000244,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.454089476,1734328178,454011961,joy,-0.0,0.1496579498052597,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.456183150,1734328178,456118499,joy,-0.0,0.15791401267051697,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.463552992,1734328178,463471007,joy,-0.0,0.16617007553577423,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.463564159,1734328178,463474225,joy,-0.0,0.20745036005973816,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.465651741,1734328178,465586771,joy,-0.0,0.22396248579025269,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.465662810,1734328178,465596589,joy,-0.0,0.2404746115207672,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.470925695,1734328178,470858728,joy,-0.0,0.24873065948486328,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.474081496,1734328178,474018757,joy,-0.0010167482541874051,0.24873065948486328,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.474092612,1734328178,474022026,joy,-0.0010167482541874051,0.2734988331794739,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.476196705,1734328178,476130569,joy,-0.009272808209061623,0.2734988331794739,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.476208111,1734328178,476136810,joy,-0.009272808209061623,0.2900109589099884,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.481463722,1734328178,481401187,joy,-0.009272808209061623,0.29826703667640686,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.481475108,1734328178,481407871,joy,-0.017528867349028587,0.29826703667640686,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.481485081,1734328178,481409620,joy,-0.017528867349028587,0.314779132604599,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.484584775,1734328178,484524896,joy,-0.017528867349028587,0.32303521037101746,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.488797950,1734328178,488738695,joy,-0.017528867349028587,0.3312912583351135,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.496168988,1734328178,496106288,joy,-0.017528867349028587,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.496179837,1734328178,496109673,joy,-0.0257849283516407,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.524535196,1734328178,524470814,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.524546206,1734328178,524474144,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.525594980,1734328178,525530352,joy,-0.0257849283516407,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.525608042,1734328178,525537934,joy,-0.0257849283516407,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.529778775,1734328178,529751406,joy,-0.0257849283516407,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.529790845,1734328178,529759382,joy,-0.0257849283516407,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.533988784,1734328178,533970371,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.533999312,1734328178,533975436,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.534009169,1734328178,533977453,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.536104092,1734328178,536084866,joy,-0.0257849283516407,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.545537873,1734328178,545523644,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.550882292,1734328178,550858689,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.554060401,1734328178,554036633,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.556168605,1734328178,556155578,joy,-0.0257849283516407,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.556179966,1734328178,556159373,joy,-0.0257849283516407,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.556189962,1734328178,556161225,joy,-0.0257849283516407,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.559334644,1734328178,559319879,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.559345565,1734328178,559324984,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.562486642,1734328178,562471113,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.565644528,1734328178,565631308,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.565656222,1734328178,565635106,joy,-0.0257849283516407,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.565666251,1734328178,565636796,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.565676120,1734328178,565638260,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.569862506,1734328178,569847984,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.578279877,1734328178,578266937,joy,-0.0257849283516407,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.578291343,1734328178,578270155,joy,-0.0257849283516407,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.578301190,1734328178,578271835,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.578311055,1734328178,578273040,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.580394643,1734328178,580379537,joy,-0.0257849283516407,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.580406007,1734328178,580383647,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.580415773,1734328178,580385518,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.588797202,1734328178,588782200,joy,-0.0257849283516407,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.588808542,1734328178,588785962,joy,-0.0257849283516407,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.588818494,1734328178,588787858,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.594077473,1734328178,594056783,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.594087866,1734328178,594068668,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.599349402,1734328178,599333652,joy,-0.034040987491607666,0.339547336101532,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.601433806,1734328178,601419389,joy,-0.034040987491607666,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024/12/16 14:49:38.604593588,1734328178,604581106,joy,-0.0257849283516407,0.34780338406562805,1.0,0.001048872945830226,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
